,Unnamed: 0,year,month,day,hour,minute,weekday,change,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,dow_open,euf_open,us_6mn,ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma31,labels,class
23497,23497,2018,12,28,8,13,6,1.3000000000000005,1.3000000000000005,-2.3,-5.4,2.1,-0.2,-0.1,-2.6000000000000005,-0.3,-1.0,2.2,1.8,-3.5,-0.4,0.9,-0.7,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,2.321360938,1.6959999,2.48,-6.3,-5.800000000000001,-7.000000000000001,-2.0000000000000004,-3.2000000000000006,-3.700000000000001,-7.0,-7.0,-9.8,-9.799999999999999,-11.2,-12.199999999999998,-8.7,-6.999999999999998,-7.0,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.699999999999999,0,1
23501,23501,2018,12,28,8,17,6,-0.2,-0.2,-0.1,-2.6000000000000005,-0.3,-1.0,2.2,1.8,-3.5,-0.4,0.9,-0.7,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,0.2,-3.6,-1.4999999999999998,0.8,2.321360938,1.6959999,2.48,-3.2000000000000006,-3.700000000000001,-7.0,-7.0,-9.8,-9.799999999999999,-11.2,-12.199999999999998,-8.7,-6.999999999999998,-7.0,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.500000000000001,2.6999999999999997,0.900000000000001,1.2999999999999994,7.5,1,1
23502,23502,2018,12,28,8,18,6,-0.1,-0.1,-2.6000000000000005,-0.3,-1.0,2.2,1.8,-3.5,-0.4,0.9,-0.7,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,0.2,-3.6,-1.4999999999999998,0.8,3.7,2.321360938,1.6959999,2.48,-3.700000000000001,-7.0,-7.0,-9.8,-9.799999999999999,-11.2,-12.199999999999998,-8.7,-6.999999999999998,-7.0,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.500000000000001,2.6999999999999997,0.900000000000001,1.2999999999999994,1.1,9.0,1,-1
23507,23507,2018,12,28,8,23,6,1.8,1.8,-3.5,-0.4,0.9,-0.7,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,0.2,-3.6,-1.4999999999999998,0.8,3.7,-0.1,0.3,-0.9,1.8,-0.2,2.321360938,1.6959999,2.48,-11.2,-12.199999999999998,-8.7,-6.999999999999998,-7.0,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.500000000000001,2.6999999999999997,0.900000000000001,1.2999999999999994,1.1,4.1,4.3,1.8999999999999997,4.5,0.4999999999999997,19.1,1,1
23508,23508,2018,12,28,8,24,6,-3.5,-3.5,-0.4,0.9,-0.7,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,0.2,-3.6,-1.4999999999999998,0.8,3.7,-0.1,0.3,-0.9,1.8,-0.2,0.1,2.321360938,1.6959999,2.48,-12.199999999999998,-8.7,-6.999999999999998,-7.0,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.500000000000001,2.6999999999999997,0.900000000000001,1.2999999999999994,1.1,4.1,4.3,1.8999999999999997,4.5,0.4999999999999997,4.699999999999999,13.9,1,1
23509,23509,2018,12,28,8,25,6,-0.4,-0.4,0.9,-0.7,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,0.2,-3.6,-1.4999999999999998,0.8,3.7,-0.1,0.3,-0.9,1.8,-0.2,0.1,-2.3,2.321360938,1.6959999,2.48,-8.7,-6.999999999999998,-7.0,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.500000000000001,2.6999999999999997,0.900000000000001,1.2999999999999994,1.1,4.1,4.3,1.8999999999999997,4.5,0.4999999999999997,4.699999999999999,5.999999999999999,11.200000000000001,1,1
23510,23510,2018,12,28,8,26,6,0.9,0.9,-0.7,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,0.2,-3.6,-1.4999999999999998,0.8,3.7,-0.1,0.3,-0.9,1.8,-0.2,0.1,-2.3,1.2,2.321360938,1.6959999,2.48,-6.999999999999998,-7.0,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.500000000000001,2.6999999999999997,0.900000000000001,1.2999999999999994,1.1,4.1,4.3,1.8999999999999997,4.5,0.4999999999999997,4.699999999999999,5.999999999999999,11.0,13.600000000000001,1,1
23512,23512,2018,12,28,8,28,6,-3.4,-3.4,-2.6000000000000005,-3.1,-1.0,0.8,0.8,0.0,1.3000000000000005,0.9,-2.7,-0.6,2.7,-2.1,4.3,-0.1,-1.0,-1.8,1.7,0.7,0.3,-0.4,0.3,0.5,0.3,4.1,0.3,3.2,-2.5,1.4,1.8,2.1,0.0,5.200000000000001,4.6,3.0,-4.9,0.5,-0.1,-1.7,-1.0,0.8,-0.8,0.8,-0.1,1.3000000000000005,0.2,-3.6,-1.4999999999999998,0.8,3.7,-0.1,0.3,-0.9,1.8,-0.2,0.1,-2.3,1.2,-2.3,1.3000000000000005,2.321360938,1.6959999,2.48,-9.0,-6.2,-0.899999999999999,0.10000000000000053,5.4,4.500000000000001,2.6999999999999997,0.900000000000001,1.2999999999999994,1.1,4.1,4.3,1.8999999999999997,4.5,0.4999999999999997,4.699999999999999,5.999999999999999,11.0,6.800000000000001,7.5,7.700000000000001,1,1
24353,24353,2018,12,31,6,29,2,1.6,1.6,0.0,0.9,0.3,0.3,1.6,0.9,-1.7,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.315393945,1.6950001,2.56,1.5999999999999996,0.5999999999999995,-0.700000000000001,-2.8000000000000007,-3.8000000000000016,-5.6000000000000005,-7.600000000000001,-7.600000000000001,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-9.200000000000001,-1,1
24354,24354,2018,12,31,6,30,2,0.0,0.0,0.9,0.3,0.3,1.6,0.9,-1.7,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,2.315393945,1.6950001,2.56,0.5999999999999995,-0.700000000000001,-2.8000000000000007,-3.8000000000000016,-5.6000000000000005,-7.600000000000001,-7.600000000000001,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-6.3,-1,1
24355,24355,2018,12,31,6,31,2,0.9,0.9,0.3,0.3,1.6,0.9,-1.7,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,2.315393945,1.6950001,2.56,-0.700000000000001,-2.8000000000000007,-3.8000000000000016,-5.6000000000000005,-7.600000000000001,-7.600000000000001,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-7.0,-1,1
24356,24356,2018,12,31,6,32,2,0.3,0.3,0.3,1.6,0.9,-1.7,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,2.315393945,1.6950001,2.56,-2.8000000000000007,-3.8000000000000016,-5.6000000000000005,-7.600000000000001,-7.600000000000001,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-6.2,-1,1
24357,24357,2018,12,31,6,33,2,0.3,0.3,1.6,0.9,-1.7,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,2.315393945,1.6950001,2.56,-3.8000000000000016,-5.6000000000000005,-7.600000000000001,-7.600000000000001,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-1.2999999999999998,0,1
24358,24358,2018,12,31,6,34,2,1.6,1.6,0.9,-1.7,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,2.315393945,1.6950001,2.56,-5.6000000000000005,-7.600000000000001,-7.600000000000001,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,4.0,0,1
24359,24359,2018,12,31,6,35,2,0.9,0.9,-1.7,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,2.315393945,1.6950001,2.56,-7.600000000000001,-7.600000000000001,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,6.800000000000001,1,1
24361,24361,2018,12,31,6,37,2,-1.3000000000000005,-1.3000000000000005,-1.0,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,2.315393945,1.6950001,2.56,-6.4,-4.1,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,-10.1,-10.1,7.300000000000001,1,1
24363,24363,2018,12,31,6,39,2,0.6,0.6,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,2.315393945,1.6950001,2.56,-5.1000000000000005,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,-10.1,-10.1,-8.4,-8.200000000000001,2.3000000000000007,0,1
24364,24364,2018,12,31,6,40,2,-1.3000000000000005,-1.3000000000000005,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,2.315393945,1.6950001,2.56,-6.1000000000000005,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,-10.1,-10.1,-8.4,-8.200000000000001,-9.200000000000001,-3.5000000000000013,0,1
24365,24365,2018,12,31,6,41,2,-1.2,-1.2,-0.7,-1.4999999999999998,-0.4,0.9,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,2.315393945,1.6950001,2.56,-6.4,-6.3999999999999995,-5.5,-4.3999999999999995,-3.6,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,-10.1,-10.1,-8.4,-8.200000000000001,-9.200000000000001,-6.3,-3.3000000000000007,0,1
24370,24370,2018,12,31,6,46,2,-0.5,-0.5,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,2.315393945,1.6950001,2.56,-6.8,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,-10.1,-10.1,-8.4,-8.200000000000001,-9.200000000000001,-6.3,-7.0,-6.2,-1.2999999999999998,4.0,6.800000000000001,-5.900000000000001,-1,1
24371,24371,2018,12,31,6,47,2,1.0,1.0,-2.0,-0.4,-1.6,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,1.4,2.315393945,1.6950001,2.56,-7.5,-7.599999999999998,-5.1,-4.3999999999999995,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,-10.1,-10.1,-8.4,-8.200000000000001,-9.200000000000001,-6.3,-7.0,-6.2,-1.2999999999999998,4.0,6.800000000000001,8.9,-7.400000000000001,-1,1
24375,24375,2018,12,31,6,51,2,-1.2,-1.2,0.2,-0.4,0.4,-2.3,-1.2,0.9,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,1.4,1.3000000000000005,-1.6,-0.4,1.4999999999999998,2.315393945,1.6950001,2.56,-2.3000000000000003,-1.4000000000000001,-6.3999999999999995,-9.0,-10.1,-10.1,-8.4,-8.200000000000001,-9.200000000000001,-6.3,-7.0,-6.2,-1.2999999999999998,4.0,6.800000000000001,8.9,7.300000000000001,3.5999999999999988,2.3000000000000007,-3.5000000000000013,2.499999999999999,0,1
24382,24382,2018,12,31,6,58,2,0.5,0.5,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,1.4,1.3000000000000005,-1.6,-0.4,1.4999999999999998,0.4,-1.2,-0.7,-2.0,1.9,0.8,-0.3,2.315393945,1.6950001,2.56,-8.200000000000001,-9.200000000000001,-6.3,-7.0,-6.2,-1.2999999999999998,4.0,6.800000000000001,8.9,7.300000000000001,3.5999999999999988,2.3000000000000007,-3.5000000000000013,-3.3000000000000007,-5.800000000000002,-6.800000000000001,-5.100000000000001,-5.499999999999999,-5.900000000000001,-7.400000000000001,8.0,1,1
24383,24383,2018,12,31,6,59,2,0.3,0.3,0.5,-0.3,-4.8,-3.0,-0.7,-2.3,0.5,1.1,-0.5,3.2,-0.2,0.5,0.1,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,1.4,1.3000000000000005,-1.6,-0.4,1.4999999999999998,0.4,-1.2,-0.7,-2.0,1.9,0.8,-0.3,2.1,2.315393945,1.6950001,2.56,-9.200000000000001,-6.3,-7.0,-6.2,-1.2999999999999998,4.0,6.800000000000001,8.9,7.300000000000001,3.5999999999999988,2.3000000000000007,-3.5000000000000013,-3.3000000000000007,-5.800000000000002,-6.800000000000001,-5.100000000000001,-5.499999999999999,-5.900000000000001,-7.400000000000001,-3.3000000000000007,7.500000000000001,1,1
24397,24397,2018,12,31,7,13,2,2.3,2.3,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,1.4,1.3000000000000005,-1.6,-0.4,1.4999999999999998,0.4,-1.2,-0.7,-2.0,1.9,0.8,-0.3,2.1,2.2,2.6000000000000005,-2.4,1.1,-2.0,-0.6,-3.1,-0.8,-1.1,0.3,1.8,-0.5,0.4,0.4,2.315393945,1.6950001,2.56,-6.800000000000001,-5.100000000000001,-5.499999999999999,-5.900000000000001,-7.400000000000001,-3.3000000000000007,-1.2000000000000006,3.6999999999999993,2.499999999999999,5.8,8.0,3.6,3.0000000000000004,5.0,10.500000000000002,8.0,7.500000000000001,5.400000000000001,4.1000000000000005,1.4000000000000008,2.8999999999999995,0,-1
24398,24398,2018,12,31,7,14,2,2.1,2.1,-0.2,-1.1,-2.6000000000000005,-1.8,-2.6000000000000005,0.0,-2.0,-0.9,4.0,1.7,-0.6,-2.6000000000000005,1.4999999999999998,0.3,2.3,-1.2,1.3000000000000005,1.3000000000000005,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,1.4,1.3000000000000005,-1.6,-0.4,1.4999999999999998,0.4,-1.2,-0.7,-2.0,1.9,0.8,-0.3,2.1,2.2,2.6000000000000005,-2.4,1.1,-2.0,-0.6,-3.1,-0.8,-1.1,0.3,1.8,-0.5,0.4,0.4,0.6,2.315393945,1.6950001,2.56,-5.100000000000001,-5.499999999999999,-5.900000000000001,-7.400000000000001,-3.3000000000000007,-1.2000000000000006,3.6999999999999993,2.499999999999999,5.8,8.0,3.6,3.0000000000000004,5.0,10.500000000000002,8.0,7.500000000000001,5.400000000000001,4.1000000000000005,1.4000000000000008,0.4000000000000001,2.5,0,-1
24417,24417,2018,12,31,7,33,2,-0.4,-0.4,1.1,1.4,2.9,-1.0,-0.2,0.2,-2.5,-1.4,0.3,-0.3,1.4,0.4,1.4,1.3000000000000005,-1.6,-0.4,1.4999999999999998,0.4,-1.2,-0.7,-2.0,1.9,0.8,-0.3,2.1,2.2,2.6000000000000005,-2.4,1.1,-2.0,-0.6,-3.1,-0.8,-1.1,0.3,1.8,-0.5,0.4,0.4,0.6,-0.7,-0.9,0.7,0.4,0.0,-0.5,2.6000000000000005,-1.0,0.5,2.3,-0.1,-1.0,-0.1,-1.2,-1.2,2.5,1.8,-0.5,0.5,2.315393945,1.6950001,2.56,0.4000000000000001,0.5000000000000004,0.8,-0.20000000000000007,-1.7000000000000002,0.6000000000000003,-0.7999999999999996,-1.4,2.5999999999999996,4.4,2.8999999999999995,2.5,-0.9000000000000001,0.6000000000000001,-2.220446049250313e-16,-1.6,2.0999999999999996,4.7,5.800000000000001,3.0000000000000013,-5.199999999999999,-1,1
